Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Precipitation(mm),Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
11-09-2024 08:19,Truck_9,-10.2023,76.7946,422,Delivered,23.8,62.4,8.580656018,Clear,10,158,4,Traffic,84.7,294,0
05-10-2024 23:57,Truck_2,-9.1011,102.9819,450,In Transit,22.8,58.7,20.41955841,Detour,45,421,9,,90,240,0
15-10-2024 14:03,Truck_4,-85.2973,149.0859,221,Delivered,21.6,67.7,5.913191772,Heavy,39,430,6,Traffic,71.9,286,1
04-07-2024 09:22,Truck_7,-13.1977,107.4226,271,Delivered,18.7,75.4,5.085461509,Clear,37,210,10,Traffic,72,120,0
21-08-2024 17:20,Truck_4,-77.327,-33.6001,402,Delayed,18.7,59.6,34.83338496,Detour,16,454,1,Traffic,62.9,274,1
03-07-2024 06:32,Truck_1,-36.3388,69.5488,119,In Transit,24.4,68.2,9.486630717,Heavy,60,125,3,,81.6,106,1
20-02-2024 17:37,Truck_6,-35.4951,105.3877,385,Delivered,26.1,68.3,12.4246359,Clear,38,114,6,Weather,64.6,190,0
25-05-2024 03:48,Truck_4,-50.7255,49.2993,443,Delivered,23.6,66.6,5.954678843,Detour,42,333,9,Traffic,93.1,143,0
28-05-2024 16:24,Truck_4,-85.6005,35.8883,271,In Transit,23.6,74.2,8.711636593,Clear,30,214,5,Traffic,72.1,132,0
07-09-2024 10:37,Truck_3,-15.3475,13.3516,133,Delayed,29.4,51.6,3.39898442,Clear,31,485,3,Weather,90.1,172,1
20-08-2024 15:07,Truck_4,36.4573,-60.8255,388,Delayed,23.1,64.8,8.935449987,Detour,23,329,1,Mechanical Failure,89.2,296,1
11-11-2024 19:15,Truck_1,40.9268,-145.299,429,In Transit,20.9,68,7.245316918,Heavy,50,196,10,Mechanical Failure,72.9,123,1
27-05-2024 08:38,Truck_6,-66.0724,48.2597,145,Delivered,18.8,62.6,5.902713148,Detour,14,408,9,Weather,81.3,138,0
05-04-2024 18:56,Truck_1,24.1971,18.693,135,Delivered,20.1,53.8,22.65738285,Detour,21,108,10,Traffic,92,243,0
23-07-2024 15:08,Truck_5,46.8609,37.8235,442,Delayed,22.2,65.4,8.147664705,Detour,33,492,5,Weather,86.4,145,1
04-03-2024 09:24,Truck_10,-56.7854,25.8691,342,Delivered,27.2,55.1,0.842956297,Heavy,22,326,2,,64.4,300,1
03-01-2024 12:49,Truck_10,-35.4329,9.9153,308,Delayed,25.2,52.5,3.938351907,Heavy,19,475,8,Mechanical Failure,95,206,1
05-04-2024 20:20,Truck_7,63.6965,-131.1519,358,Delayed,21.6,61.7,9.631949009,Clear,23,127,6,,85.7,199,1
08-05-2024 10:09,Truck_6,-43.4171,160.8423,128,Delayed,23,69.7,7.743851019,Clear,30,462,8,,76.7,105,1
07-07-2024 19:49,Truck_2,-82.7058,-62.704,426,Delayed,24.2,75.7,7.20478145,Clear,51,303,10,Mechanical Failure,94.1,160,1
26-11-2024 22:45,Truck_6,-75.3211,-58.7749,349,Delivered,21.1,54.1,27.71972959,Detour,47,290,5,,70.4,233,0
04-01-2024 03:12,Truck_4,-50.7085,-85.4515,173,In Transit,23.1,56,28.41757371,Heavy,50,440,3,Mechanical Failure,73.4,289,1
31-07-2024 14:59,Truck_10,70.7101,-175.9865,184,Delayed,24.5,54.9,28.19503489,Detour,23,159,7,Traffic,60.2,120,1
23-05-2024 23:23,Truck_5,-71.1004,-147.757,318,Delayed,25.5,64.3,10.30652541,Heavy,15,215,8,Traffic,69.1,158,1
04-07-2024 00:05,Truck_3,-76.8972,-3.6358,288,Delivered,24.7,67.4,7.112825008,Detour,37,230,7,Mechanical Failure,65,259,0
18-08-2024 23:25,Truck_6,39.7998,58.7461,317,Delivered,18.5,66,6.336677407,Heavy,36,465,1,Mechanical Failure,68,180,1
23-10-2024 15:20,Truck_7,78.5954,-173.0016,122,In Transit,26.7,73.2,14.47014889,Clear,37,128,9,,81.4,174,0
02-07-2024 16:40,Truck_4,-53.5264,13.0019,291,Delivered,24.2,67,8.317528676,Heavy,29,431,9,Traffic,90.1,172,1
10-01-2024 16:52,Truck_1,49.3049,-55.6493,199,Delivered,23.4,64.4,8.821896673,Heavy,59,476,10,Traffic,81.3,123,1
25-10-2024 16:02,Truck_8,72.9981,12.4029,488,Delivered,21.9,75.8,8.830774233,Detour,30,147,3,Mechanical Failure,81.6,252,0
27-02-2024 21:46,Truck_1,80.4177,-39.9632,445,Delayed,20.6,68.2,6.759753515,Clear,41,418,9,,93.6,184,1
06-08-2024 04:29,Truck_2,-51.0247,1.8063,247,Delayed,19.3,62.9,6.764003572,Clear,55,466,2,Weather,78,183,1
09-09-2024 18:54,Truck_4,5.2922,172.6376,351,In Transit,29.7,52.1,2.018999273,Clear,41,330,8,Weather,94.5,108,0
21-01-2024 12:56,Truck_1,54.3099,-98.941,311,Delayed,28.9,77.8,12.4566231,Heavy,43,415,1,Mechanical Failure,76.4,210,1
23-10-2024 21:11,Truck_5,-3.8161,-159.7257,495,Delivered,29.5,50.6,0.627865605,Detour,58,179,3,Mechanical Failure,72.3,245,0
22-03-2024 03:06,Truck_3,-69.8431,-171.5361,237,In Transit,23.6,62.7,8.964051675,Detour,35,323,9,Weather,66.8,267,0
07-09-2024 01:58,Truck_2,9.3528,120.0011,290,Delivered,28.7,72.6,14.3016405,Clear,45,151,8,Traffic,81.7,280,0
13-02-2024 05:24,Truck_2,-74.3396,-150.6339,111,Delayed,22.7,75.6,9.985585748,Clear,47,207,4,,60.4,131,1
30-01-2024 15:36,Truck_2,-62.0623,133.8872,373,Delayed,27.6,65.8,13.85818071,Heavy,23,396,1,Traffic,79.3,126,1
06-03-2024 06:10,Truck_10,-53.1354,-164.488,458,In Transit,25.5,52.1,4.515824186,Detour,32,183,6,Weather,93.5,154,0
31-10-2024 07:46,Truck_4,85.0389,-138.3248,354,In Transit,24.7,64.1,6.200732119,Detour,15,298,4,Mechanical Failure,71.9,162,0
21-06-2024 10:02,Truck_3,48.9598,-160.9134,165,Delayed,28.8,51.6,4.418666648,Heavy,49,410,8,Mechanical Failure,88.4,291,1
25-07-2024 17:59,Truck_8,44.3639,134.3967,471,Delayed,19.8,55.2,28.04834214,Clear,36,369,6,Mechanical Failure,94.7,183,1
21-02-2024 22:00,Truck_8,-33.1628,143.557,410,Delivered,27.5,58.5,1.828067029,Detour,21,439,9,Mechanical Failure,72.4,182,0
22-06-2024 06:59,Truck_8,-61.1518,140.8152,407,In Transit,19.9,50.7,21.14528357,Heavy,55,421,1,Mechanical Failure,87.2,237,1
09-02-2024 21:00,Truck_10,-87.8115,97.0492,134,Delivered,19.5,75.3,6.972756948,Clear,45,424,6,Weather,80.9,175,0
16-12-2024 00:30,Truck_10,-48.3575,115.8351,394,Delayed,26.9,62.1,10.72972119,Detour,29,419,10,,90.7,139,1
22-03-2024 23:53,Truck_10,-59.5674,11.3653,480,Delayed,23.9,57.9,23.76579189,Heavy,57,204,6,,62.3,146,1
26-07-2024 08:02,Truck_7,-37.2055,79.4485,159,In Transit,25.6,76.6,12.06360072,Clear,25,213,5,Weather,82.2,144,0
11-04-2024 04:50,Truck_8,38.1095,164.7654,131,Delayed,19.1,73.3,8.725973235,Heavy,10,353,3,Weather,89.4,149,1
31-05-2024 15:07,Truck_1,-20.0991,20.1825,224,Delayed,20.2,58.9,23.47028336,Heavy,34,166,6,Mechanical Failure,84.6,105,1
12-04-2024 15:44,Truck_10,89.3898,-93.1034,120,Delivered,22.6,56.4,30.95386579,Clear,60,151,9,Weather,69.9,194,0
14-03-2024 18:05,Truck_4,85.8393,74.4208,321,Delayed,30,75.4,11.47684518,Heavy,14,391,1,,67.3,138,1
09-08-2024 21:10,Truck_1,29.5637,-162.339,238,Delivered,26.6,50.9,3.513357277,Heavy,59,160,1,Mechanical Failure,76.8,233,1
18-09-2024 10:59,Truck_1,13.5274,-108.9153,297,In Transit,18.1,77.3,6.205061376,Clear,22,376,10,,80.2,168,0
13-03-2024 21:43,Truck_2,49.8896,46.7765,219,Delivered,22.3,56.9,38.93885722,Heavy,44,144,8,,62.2,188,1
17-08-2024 04:39,Truck_3,61.9951,28.0639,204,In Transit,29.8,58.9,2.016577596,Heavy,10,484,3,Weather,93,238,1
31-01-2024 00:01,Truck_1,88.3545,123.8561,469,In Transit,21.5,52.2,24.96505125,Heavy,56,405,10,Weather,95.5,135,1
27-02-2024 17:30,Truck_9,-1.4258,112.8174,146,Delayed,24.2,72.4,7.059802864,Clear,22,321,9,Mechanical Failure,88.2,190,1
22-09-2024 00:34,Truck_3,-18.3801,-175.0496,215,Delivered,18.9,63.4,9.286693047,Heavy,57,382,4,Weather,71.2,274,1
03-10-2024 07:58,Truck_3,72.6206,46.1393,454,In Transit,22.8,73.3,9.041671314,Heavy,45,276,5,Weather,87.4,261,1
14-08-2024 19:26,Truck_4,-10.0844,-0.6042,145,Delivered,29.2,67.3,12.65618064,Clear,36,230,4,Traffic,85.3,269,0
24-12-2024 21:30,Truck_10,73.6225,125.9589,410,Delivered,18.8,78,8.29215093,Heavy,35,228,2,Mechanical Failure,92.1,111,1
16-07-2024 21:14,Truck_4,-67.5109,-162.0537,350,Delayed,21.8,60.4,9.516440443,Clear,15,238,3,Weather,81.1,300,1
01-12-2024 17:38,Truck_1,-4.42,-44.1619,474,Delayed,29.5,51.1,1.990264777,Detour,34,136,8,,67.8,268,1
08-10-2024 12:36,Truck_1,-31.9299,48.9536,357,Delivered,20.9,50.9,23.22236309,Detour,30,495,1,Weather,65.6,288,0
27-05-2024 19:21,Truck_1,-84.5861,-56.9044,171,In Transit,28.8,59.3,2.120182502,Clear,56,437,10,,99.6,235,0
21-03-2024 22:22,Truck_3,-20.6577,-86.8013,137,Delivered,24,78,6.652039121,Heavy,29,425,7,Weather,69.4,270,1
04-05-2024 10:52,Truck_3,-56.5959,153.5316,147,Delivered,24.9,67.6,7.819349941,Heavy,57,157,4,Traffic,62.1,261,1
11-05-2024 12:13,Truck_5,20.6546,79.9499,194,In Transit,22.9,69.7,7.856506536,Clear,11,140,4,Weather,84.7,293,0
28-12-2024 20:25,Truck_5,-19.7553,54.2697,291,Delayed,24.1,70.8,8.754008141,Heavy,25,414,8,,99.4,225,1
06-04-2024 01:48,Truck_3,68.0702,98.5995,176,Delivered,29.5,61.9,14.95943601,Clear,31,306,6,Weather,73.5,217,0
12-08-2024 10:11,Truck_4,25.964,-133.3578,240,In Transit,27.4,72.9,14.30538856,Detour,29,272,8,Mechanical Failure,72.3,106,0
08-02-2024 10:12,Truck_1,-86.701,-140.0339,412,Delayed,23.8,71.6,8.485379471,Heavy,54,301,6,Weather,76.8,183,1
02-10-2024 18:31,Truck_2,-35.9441,-133.4183,359,Delivered,22.6,72.9,5.553090233,Clear,60,142,4,Traffic,78.5,255,0
25-11-2024 18:46,Truck_8,62.9176,116.017,491,In Transit,20.6,74.7,5.066023725,Detour,16,183,7,Weather,60.3,273,0
28-03-2024 14:33,Truck_3,69.7549,-126.8123,130,Delayed,29.9,65,14.64992645,Detour,50,385,10,Traffic,72.6,106,1
14-12-2024 12:42,Truck_8,-0.5355,120.9793,336,In Transit,22.1,75.2,9.466529104,Detour,33,443,5,Mechanical Failure,73.2,186,0
13-03-2024 18:47,Truck_9,57.9277,-106.3278,330,In Transit,29.5,68.5,13.43262084,Clear,14,358,1,Mechanical Failure,70,283,0
28-02-2024 00:53,Truck_6,-86.177,112.1068,118,In Transit,25.1,59.5,1.488811924,Clear,36,200,1,,80.6,239,0
18-10-2024 21:26,Truck_2,-9.2728,-173.0699,147,In Transit,21.6,52,37.68171275,Clear,24,187,7,Traffic,71,173,0
11-01-2024 03:09,Truck_3,-84.3224,76.1163,258,Delivered,23.3,71.8,7.677669933,Heavy,20,466,7,Traffic,80.6,277,1
25-09-2024 09:44,Truck_7,-27.8806,-32.4778,315,Delayed,21.7,54.9,33.76942854,Heavy,51,479,7,Traffic,83.7,293,1
26-06-2024 20:47,Truck_8,-48.8409,171.332,233,Delayed,25.3,52.8,4.077313988,Detour,19,123,7,Weather,92.3,192,1
24-02-2024 07:23,Truck_4,28.627,162.8857,282,Delivered,18.4,68.8,6.160683291,Heavy,16,281,4,Mechanical Failure,78.8,285,1
04-02-2024 20:41,Truck_2,-7.2601,52.512,117,Delayed,28,73.9,10.10636357,Heavy,55,156,10,Weather,63.7,277,1
28-02-2024 18:13,Truck_1,-16.8576,-8.0033,242,In Transit,23.7,56,33.85378893,Detour,41,190,5,Traffic,61.8,265,0
27-04-2024 15:33,Truck_8,-42.1652,-40.9587,497,Delivered,24.1,77.5,6.101971517,Clear,39,319,10,Traffic,60,224,0
27-10-2024 00:36,Truck_10,4.2073,-152.132,384,Delayed,25.6,78.8,13.08013431,Detour,52,161,10,Mechanical Failure,83.6,161,1
08-01-2024 09:23,Truck_9,7.8031,43.4739,258,Delivered,26.8,60.5,14.21962144,Clear,12,413,8,Weather,86.9,207,0
01-04-2024 18:35,Truck_4,-6.8792,165.0017,258,Delivered,29.4,66.1,11.67390384,Heavy,54,395,2,Mechanical Failure,71.4,256,1
05-03-2024 12:35,Truck_7,60.6073,74.3625,291,In Transit,26.9,52.3,4.432354447,Heavy,34,253,2,Traffic,94.9,228,1
22-08-2024 06:38,Truck_9,-87.2317,143.0006,135,Delayed,29,62.2,12.76497943,Heavy,24,155,3,Mechanical Failure,69.4,196,1
20-01-2024 14:38,Truck_10,38.825,-51.8451,437,Delayed,23.3,61.6,9.186756885,Heavy,45,177,5,Mechanical Failure,93.3,106,1
06-07-2024 18:05,Truck_9,-53.5255,-1.9486,441,Delayed,23.1,57.1,33.06598522,Clear,55,490,10,Weather,65.1,289,1
12-05-2024 20:36,Truck_6,71.1182,-120.1134,268,Delayed,20.3,78.1,9.305614209,Detour,30,102,6,Weather,91.7,132,1
20-11-2024 15:27,Truck_2,-78.4902,-101.3255,142,Delayed,24,51.6,38.21196963,Clear,40,160,7,,70,276,1
14-08-2024 18:56,Truck_9,35.0933,-170.9221,264,In Transit,25.3,55.2,2.51431121,Clear,51,213,10,Mechanical Failure,85.5,173,0
02-10-2024 10:12,Truck_3,67.0296,-18.7078,426,Delayed,25.3,56.8,3.121300761,Clear,15,241,5,Traffic,83.5,224,1
04-04-2024 17:32,Truck_8,-29.6573,-37.6029,214,Delayed,24.3,56.9,36.76527823,Clear,35,497,6,Weather,70.2,111,1
08-01-2024 21:16,Truck_5,-9.1109,76.762,123,Delivered,19.3,63.4,6.375492903,Detour,35,303,3,,64.9,240,0
02-04-2024 22:44,Truck_7,50.7076,-21.7653,295,In Transit,22.2,64.9,5.620576184,Heavy,19,385,9,Weather,77.1,235,1
09-04-2024 22:12,Truck_5,48.352,-54.56,378,In Transit,23.3,78.7,9.069650395,Clear,17,364,8,Mechanical Failure,96.1,230,0
08-07-2024 11:01,Truck_4,-39.7867,81.5636,209,Delayed,19.3,51,30.65920366,Detour,18,443,2,Mechanical Failure,91.5,213,1
21-03-2024 10:50,Truck_6,36.5436,71.7597,325,Delayed,28.8,55,1.472524878,Clear,56,316,4,Weather,77.8,300,1
22-11-2024 22:18,Truck_6,32.8663,-79.992,362,Delayed,21.7,54.6,39.58963015,Heavy,22,441,3,,74.6,194,1
24-04-2024 00:08,Truck_4,-0.1019,99.8069,451,Delivered,27.5,56.7,4.504299202,Clear,23,446,6,Traffic,62.1,203,0
05-06-2024 08:51,Truck_9,-56.8231,71.5841,201,In Transit,27.5,53.1,4.18212119,Clear,10,169,3,,65.1,242,0
01-03-2024 10:10,Truck_3,-61.9668,113.8899,442,Delayed,23.6,58.1,38.95896458,Clear,47,165,1,Traffic,93.3,191,1
06-07-2024 21:09,Truck_1,-63.8035,61.4571,274,In Transit,19.3,70.3,8.619991263,Detour,26,404,7,Weather,81,141,0
28-11-2024 16:05,Truck_5,-31.7275,-28.5676,180,In Transit,24.9,68.9,8.070541884,Clear,14,189,3,Traffic,89.4,275,0
23-03-2024 21:22,Truck_1,69.9959,-10.5335,213,Delayed,22.8,65,5.627035657,Detour,51,361,6,,74.5,274,1
24-04-2024 05:44,Truck_10,-63.1722,145.3756,353,In Transit,22,66.8,9.199028353,Heavy,27,327,9,Traffic,71.2,146,1
11-06-2024 04:47,Truck_8,35.7913,6.3765,495,Delivered,20.6,71.5,5.24149632,Heavy,32,166,2,Weather,62.5,282,1
12-08-2024 00:54,Truck_1,-58.8531,45.0498,162,Delayed,21.3,76.8,9.857432734,Detour,53,164,3,,61.6,104,1
31-05-2024 03:05,Truck_3,49.4007,-106.1531,252,Delayed,28,66.5,11.00419885,Detour,44,298,6,Traffic,72.8,150,1
05-04-2024 10:26,Truck_2,8.4222,-69.7522,361,Delivered,19.5,78.6,8.629717274,Clear,21,358,9,Weather,93,235,0
12-12-2024 16:21,Truck_6,-6.5166,-143.3822,115,Delivered,29.3,65.1,13.91905572,Heavy,32,445,1,Weather,79.4,123,1
11-02-2024 08:18,Truck_3,-43.1797,-64.4769,172,Delivered,22.5,69.7,8.458450924,Heavy,55,216,9,Weather,72.1,106,1
11-10-2024 15:23,Truck_8,45.047,69.7014,403,In Transit,28.2,76.1,12.25831977,Heavy,51,457,7,Traffic,73.9,229,1
27-06-2024 16:27,Truck_2,-15.8011,138.7785,426,In Transit,22,73.1,5.183913069,Clear,29,392,5,,94.6,236,0
10-09-2024 19:47,Truck_7,-30.8564,26.7562,368,Delayed,26.6,74.9,14.51799783,Detour,28,341,6,,97.1,217,1
02-07-2024 13:06,Truck_9,16.0296,-36.3349,173,Delayed,24.9,58.1,32.46214692,Clear,34,287,9,Mechanical Failure,96.8,131,1
31-08-2024 20:18,Truck_9,81.3962,-79.6193,371,In Transit,22.9,67.2,5.847568147,Heavy,35,121,8,Weather,90.9,213,1
13-07-2024 00:23,Truck_4,77.5436,-156.2479,199,Delayed,28.5,68.8,14.279487,Heavy,18,201,2,Mechanical Failure,71.2,181,1
09-07-2024 10:12,Truck_4,51.8047,66.0193,319,In Transit,22.3,50.8,36.41843038,Clear,52,188,8,Traffic,66.4,153,0
06-05-2024 23:58,Truck_4,37.5523,145.1973,437,In Transit,29.1,76.5,12.28611204,Clear,46,122,10,,73.6,111,0
07-01-2024 15:00,Truck_9,30.5875,132.7309,203,Delayed,19.2,63.6,6.672910144,Heavy,31,123,9,Mechanical Failure,84.1,270,1
08-03-2024 18:02,Truck_8,-86.9276,120.7534,466,In Transit,26.3,70.4,11.3747861,Heavy,53,291,8,Weather,62.1,287,1
04-03-2024 09:26,Truck_8,-44.6569,129.8625,418,In Transit,22.9,62,8.298240449,Detour,26,405,1,,62.3,124,0
12-10-2024 07:07,Truck_7,53.8186,-158.4252,124,Delayed,26.7,50.1,2.022669959,Clear,10,460,5,Mechanical Failure,69.4,130,1
07-08-2024 05:17,Truck_1,26.0226,103.2098,322,Delayed,25,57.7,3.809608445,Clear,15,190,4,Traffic,86.8,159,1
27-03-2024 21:00,Truck_8,14.1508,-54.4659,351,Delivered,25.1,74.2,12.677178,Heavy,54,223,9,Traffic,62.2,267,1
03-10-2024 07:39,Truck_4,22.8356,-12.873,350,In Transit,27,66.7,10.66883258,Detour,56,207,2,Mechanical Failure,64,248,0
24-06-2024 01:25,Truck_7,79.2334,166.4549,179,Delivered,20.6,53.6,30.82830004,Heavy,36,480,7,Mechanical Failure,72.1,246,1
30-01-2024 08:32,Truck_6,-9.0289,-69.4256,338,Delivered,27.3,70.1,11.13848008,Heavy,29,129,1,,82.4,281,1
15-01-2024 07:48,Truck_10,71.2228,-86.3993,334,Delivered,28.9,62.8,12.27479787,Clear,15,106,5,Weather,97.2,127,0
30-12-2024 08:15,Truck_10,-29.6864,-88.6901,411,In Transit,19,55.4,34.85860196,Clear,14,409,7,,94.5,192,0
01-08-2024 21:42,Truck_7,-19.5759,-39.5531,481,Delayed,22.8,74.7,8.305951112,Detour,42,157,1,Weather,65.2,259,1
17-05-2024 19:53,Truck_2,81.1,113.2247,224,Delayed,26.4,75.4,11.65506798,Detour,23,234,4,Mechanical Failure,86.6,131,1
04-02-2024 05:26,Truck_8,32.7849,30.955,377,Delayed,19.5,51,34.22678457,Detour,11,226,8,Weather,64.1,266,1
18-07-2024 13:12,Truck_7,49.048,4.8896,283,Delayed,19.6,75.5,6.348733077,Heavy,49,496,6,Weather,78.9,130,1
01-01-2024 17:34,Truck_10,-13.9612,89.5342,174,Delayed,20.2,74.2,6.371876017,Detour,49,403,5,,83.5,227,1
08-09-2024 14:29,Truck_4,64.4113,-121.7647,440,Delivered,20.4,62.4,9.153759177,Clear,35,199,10,,80.3,269,0
26-02-2024 03:25,Truck_2,-77.7986,-155.4098,497,Delayed,21.8,71.3,7.756186114,Heavy,22,424,2,Weather,79.8,168,1
16-04-2024 04:37,Truck_7,16.2591,175.1485,337,Delivered,21.1,64.4,6.921164605,Detour,49,226,2,Traffic,89.6,298,0
11-12-2024 17:39,Truck_10,30.6749,78.4743,315,Delivered,21.4,62.6,7.515617128,Heavy,27,482,9,Traffic,77.2,153,1
16-09-2024 12:46,Truck_7,-18.0675,76.7802,219,Delivered,18.1,64.6,9.747795301,Clear,24,179,8,Weather,83.3,202,0
23-01-2024 18:52,Truck_8,-89.7784,-163.7965,247,Delayed,28.3,76.2,11.72805136,Clear,53,190,10,Mechanical Failure,93.6,111,1
28-03-2024 07:21,Truck_9,-30.5476,63.5282,148,Delayed,19,50.3,24.40293884,Detour,50,481,2,Mechanical Failure,87.3,243,1
28-04-2024 03:36,Truck_6,-16.8317,-114.4787,205,In Transit,23.4,61.4,5.039763343,Clear,31,279,2,Traffic,79.1,118,0
12-04-2024 19:45,Truck_2,42.6126,-69.5408,243,In Transit,28.9,57.8,3.665315682,Clear,33,277,10,Traffic,84.4,151,0
30-12-2024 02:31,Truck_8,44.5289,31.1002,226,Delayed,21,69.4,9.736397326,Detour,27,406,5,,99.9,285,1
31-07-2024 17:11,Truck_2,84.7161,77.1114,350,Delivered,23.7,59.8,25.91871621,Detour,42,188,10,,98.6,248,0
04-01-2024 19:58,Truck_4,-64.0954,-155.4074,272,Delayed,23.4,57.2,22.47502264,Clear,51,419,6,Mechanical Failure,63.1,159,1
05-02-2024 00:48,Truck_2,20.3388,-109.3313,378,In Transit,21,60.8,6.205083736,Heavy,30,318,3,Weather,84.8,181,1
27-09-2024 17:22,Truck_10,-14.5017,-20.1486,127,Delayed,23.7,51.2,26.6970627,Heavy,38,463,1,Traffic,78.9,272,1
07-10-2024 14:26,Truck_4,-35.3643,134.8909,275,In Transit,23,55.7,38.79525022,Clear,39,264,1,Mechanical Failure,64.4,281,0
09-01-2024 23:18,Truck_7,1.3295,83.6357,483,Delayed,28.6,72.4,14.57581976,Clear,51,243,1,Traffic,73.7,167,1
01-01-2024 18:29,Truck_3,88.7652,-178.2706,179,Delayed,25.5,70.9,14.97202117,Detour,12,427,9,,60.3,157,1
18-12-2024 08:24,Truck_3,54.493,24.5979,325,Delivered,26.4,53.7,4.898116337,Detour,49,495,3,Weather,79.5,145,0
16-01-2024 09:47,Truck_10,49.7431,156.3216,256,Delivered,22.3,66.3,7.123362384,Heavy,10,462,1,Weather,95.5,276,1
12-09-2024 03:14,Truck_4,-86.9357,-84.9718,405,In Transit,20.5,55.6,28.2803874,Heavy,25,442,4,Traffic,70.5,269,1
16-11-2024 01:47,Truck_5,-59.6078,157.02,428,Delayed,23.5,67.3,8.381740949,Heavy,33,152,8,,71.3,300,1
22-05-2024 04:50,Truck_1,-10.9298,-89.0306,247,Delayed,18.3,56.7,24.23499532,Heavy,60,194,6,,66.8,192,1
03-06-2024 20:17,Truck_8,-54.3571,-133.1938,276,Delivered,19.6,53.4,27.08397622,Heavy,38,408,2,Traffic,89.2,118,1
17-03-2024 00:18,Truck_8,-82.1754,-169.4219,410,Delivered,25,72.9,13.77826107,Clear,21,306,2,Traffic,71.2,132,0
21-07-2024 09:43,Truck_1,-11.3631,83.0819,449,Delivered,28.8,76.2,12.72830566,Clear,31,234,8,Traffic,91.7,129,0
05-04-2024 06:44,Truck_6,-48.3838,-163.1177,403,Delivered,19.4,70.3,7.416491212,Clear,43,238,5,Mechanical Failure,79.7,202,0
16-01-2024 17:28,Truck_7,7.0557,-122.6525,380,Delayed,27.1,71.5,10.07347292,Clear,23,373,3,Mechanical Failure,97.1,286,1
18-12-2024 01:23,Truck_5,-1.0776,51.9075,417,In Transit,27,62.8,10.92629871,Heavy,33,373,1,Weather,74.1,122,1
18-12-2024 14:40,Truck_1,-81.5733,-17.3787,169,Delayed,28.4,74.4,13.81779402,Heavy,53,342,6,Traffic,98.1,179,1
04-03-2024 09:04,Truck_7,75.2109,170.3371,382,Delayed,22.2,63.2,7.472859686,Clear,12,467,6,,80.6,210,1
08-11-2024 02:08,Truck_6,-21.4288,-164.2915,404,Delayed,18.8,69.3,8.208565091,Detour,59,307,10,Weather,67.7,223,1
22-05-2024 03:32,Truck_8,-49.145,-120.0898,399,Delayed,20.1,74.2,9.657756291,Detour,54,317,8,Mechanical Failure,88.2,143,1
16-07-2024 02:28,Truck_1,-87.3835,60.4609,271,Delivered,24.6,73,6.954241121,Detour,53,382,3,,94.1,166,0
20-01-2024 21:06,Truck_1,69.6413,1.4327,332,Delayed,18.8,74.7,7.754149021,Heavy,16,279,2,,61.8,289,1
16-04-2024 03:03,Truck_5,19.9466,-104.4665,445,Delivered,25.7,50.8,1.156673953,Heavy,28,414,2,Weather,75.5,140,1
07-02-2024 04:52,Truck_6,19.5573,171.8697,426,In Transit,23.6,58,35.56235081,Heavy,47,263,1,Traffic,92.9,136,1
16-01-2024 04:10,Truck_6,-46.9621,87.6972,419,In Transit,27,56.7,4.602593042,Detour,25,378,2,,74.3,212,0
12-01-2024 02:20,Truck_4,-34.4433,-4.0669,128,Delayed,29,71,11.61966433,Detour,12,404,8,Traffic,81.3,272,1
16-10-2024 20:45,Truck_9,-7.8199,-78.215,200,In Transit,19.2,67.7,5.295324883,Heavy,11,349,6,,73.6,299,1
01-08-2024 09:16,Truck_8,11.6611,44.7505,434,Delivered,29.4,76.3,10.68385725,Heavy,30,166,1,,94.6,220,1
13-01-2024 21:07,Truck_1,-12.4175,135.9866,339,Delayed,26.4,73.8,10.03854567,Clear,58,488,3,,89.3,299,1
27-03-2024 04:33,Truck_10,-79.3451,-52.5151,224,Delivered,19,79.9,8.293932188,Heavy,17,139,4,Weather,96.1,279,1
15-03-2024 14:48,Truck_10,24.4216,-7.0649,387,Delayed,18.4,79.5,9.447377071,Clear,17,456,2,Weather,65.9,155,1
25-04-2024 10:07,Truck_8,71.7196,-107.3427,146,Delayed,26,57.2,3.813534104,Clear,47,188,4,Mechanical Failure,76,131,1
20-08-2024 01:28,Truck_4,-69.6585,23.6323,177,In Transit,18.6,74.5,6.833559266,Heavy,16,429,1,Traffic,72.4,132,1
02-07-2024 13:50,Truck_1,67.365,71.5047,316,Delayed,26.4,60,14.36165714,Detour,36,274,1,Weather,68.2,218,1
06-07-2024 13:05,Truck_9,-31.9611,-75.8092,458,In Transit,25,79.6,12.06729132,Heavy,56,303,1,,73.8,206,1
16-06-2024 11:37,Truck_4,-82.4812,139.058,481,Delivered,24,72.5,8.875321144,Detour,34,152,4,Mechanical Failure,79.8,299,0
12-06-2024 09:44,Truck_5,25.3254,132.6264,231,Delivered,19.4,66.6,7.62349721,Heavy,32,289,8,Mechanical Failure,77.6,240,1
20-07-2024 20:03,Truck_5,40.7401,110.4737,129,Delivered,19.2,77.9,9.029290407,Detour,11,448,4,,68.9,132,0
16-10-2024 14:41,Truck_1,-53.779,30.8863,398,Delivered,29.1,75.3,10.25180931,Detour,58,172,1,Traffic,99.3,194,0
